Úroveň 1,Úroveň 2,Úroveň 3,Název (ČJ),Vysvětlení (ČJ),Příklady (ČJ),Term (EN),Explanation (EN),,,,,,,,,,
,,XDE,Rozdělovač,přípojný objekt pro nízké napětí pro několik vidlicově připojených elektrických přístrojů,"rozdělovač pro osvětlení, podlahový rozdělovač, rozvodna, nabíjecí stanice",Power distributer,low voltage connecting object of multiple pluggable current-using equipment,,,,,,,,,,rozdělovač
,XE?,,Přípojný objekt pro potenciál,propojující objekt pro zemnění nebo referenční potenciál,,Potential connecting object,interfacing object for earth or reference potential,,,,,,,,,,Přípojný objekt pro potenciál
,,XEA,Zemnící svorka,přípojný objekt pro potenciál pro uzemění,"zemnící svorka, zemnící šroub",PE terminal,potential connecting object for connecting to PE-conductors,,,,,,,,,,zemnící svorka
,,XEB,Svorkovnice pro vyrovnání potenciálu,přípojný objekt pro potenciál k vyrovnání potenciálu,svorkovnice pro vyrovnání potenciálu,PB terminal,potential connecting object for connecting to PB conductors,,,,,,,,,,svorkovnice pro vyrovnání potenciálu
,,XEC,Funkční uzemnění,přípojný objekt pro potenciál k funkčnímu uzemnění,funkční uzemnění,FE terminal,potential connecting object for connecting to FE-conductors,,,,,,,,,,funkční uzemnění
,,XED,Funkční vyrovnání potenciálu,přípojný objekt pro potenciál k funkčnímu spojení,funkční vyrovnání potenciálu,FB terminal,potential connecting object for connecting to FB conductors,,,,,,,,,,funkční vyrovnání potenciálu
,,XEE,Zemnič,"přípojný objekt pro potenciál, který poskytuje elektrické spojení se zemí","zemnící tyč, zemnící deska, hloubkový zemnič",Earth electrode,potential connecting object providing electrical contact with earth,,,,,,,,,,zemnič
,,XEF,Hromosvod,"přípojný objekt pro potenciál, který spojuje blesk s elektrickým obvodem",hromosvod,Collector,potential connecting object connecting lightning to an electrical circuit,,,,,,,,,,hromosvod
,XG?,,Přípojný objekt elektrického signálu,propojující objekt pro elektrické signály,,Electric signal connecting object,interfacing object for electric signals,,,,,,,,,,Přípojný objekt elektrického signálu
,,XGA,Signálové propojení,přípojný objekt elektrického signálu pro jeden spojovací bod,"svorka, šroubová svorkovnice, pájená svorkovnice",Signal socket,electric signal connecting object for single pluggable interconnections,,,,,,,,,,signálové propojení
,,XGB,Signálová zásuvka,přípojný objekt elektrického signálu pro jeden přípojný bod,"datová zásuvka, signálová zásuvka, telefoní zásuvka, zásuvka",Terminal,electric signal connecting object for a single interconnection,,,,,,,,,,signálová zásuvka
,,XGC,Rozdělovač,přípojný objekt elektrického signálu pro několik přípojných bodů,"rozbočovač, ústředna",Patch panel,electric signal connecting object for multiple pluggable interconnections,,,,,,,,,,rozdělovač
,,XGD,Patch panel,přípojný objekt elektrického signálu pro několik linek,patch panel,Signal distributor,electric signal connecting object among several lines,,,,,,,,,,patch panel
,XH?,,Přípojný objekt pro světlo,propojující objekt pro optické kabely,,Light connecting object,interfacing object of optical fibres,,,,,,,,,,Přípojný objekt pro světlo
,,XHA,Zásuvka optického vedení,přípojný objekt pro světlo s jedním nebo více přípojnými body,zásuvka optického vedení,Fixed light fibre socket,light connecting object for pluggable connections,,,,,,,,,,zásuvka optického vedení
,XK?,,Objekt spojující tok,propojující objekt na počátku řízeného toku,,Collecting interfacing object,interfacing object collecting for feeding into a flow,,,,,,,,,,Objekt spojující tok
,,XKA,Dřez,objekt spojující tok pro odpadní vodu,"bidet, umyvadlo, kuchyňský dřez, nádoba na mytí, umývací koryto",Sink,collecting interfacing object of wastewater,,,,,,,,,,dřez
,,XKB,Toaleta,objekt spojující tok pro výkaly a moč,toaleta,Toilet,collecting interfacing object of faeces and urine,,,,,,,,,,toaleta
,,XKC,Pisoár,objekt spojující tok pro moč,pisoár,Urinal,collecting interfacing object of urine only,,,,,,,,,,pisoár
,,XKD,Záchytné nádoby,objekt spojující tok pro přebytečnou tekutinu z technického systému,"tácek, nádoba na vodu",Drip cup,collecting interfacing object of surplus liquid from technical system,,,,,,,,,,záchytné nádoby
,,XKE,Podlahová vpusť,objekt spojující tok pro přebytek,"podlahová vpusť, palubní odtok, odtok kanalizace",Floor drain,collecting interfacing object of surplus,,,,,,,,,,podlahová vpusť
,XM?,,Přípojný objekt pro uzavřený tok,propojující objekt pro uzavřený tok hmoty,,Sealed flow connecting object,Interfacing object for sealed material flow,,,,,,,,,,Přípojný objekt pro uzavřený tok
,,XMA,Snímatelná trubková spojka,snímatelný přípojný objekt pro uzavřený tok,"nátrubek, hadicová spojka, spojka Banjo, rychlospojka",Tube flange,sealed flow connecting object by reversible form,,,,,,,,,,snímatelná trubková spojka
,,XMB,Pevná trubková spojka,pevný přípojný objekt pro uzavřený tok,"pájený spoj, přírubový spoj",Tube fitting ,sealed flow connecting object by an inrreversible form,,,,,,,,,,pevná trubková spojka
,XN?,,Pevný spoj,propojující objekt pro pevné přenesení mechanických sil,,Non-detachable coupling,interfacing object for continuous transfer of mechanical forces,,,,,,,,,,pevný spoj
,,XNA,Přírubová spojka,pevný spoj ramen pomocí několika přírub,přírubový spoj,Flange coupler,non-detachable coupling of shafts by a pair of flanges,,,,,,,,,,přírubová spojka
,,XNB,Hrdlový spoj,pevný spoj ramen pomocí děleného nátrubku,hrdlový spoj,Split-muff coupler,non-detachable coupling of shafts by a splitted sleeve,,,,,,,,,,hrdlový spoj
,,XNC,Spojení tvarovým stykem,pevný spoj mezi rameny pomocí do sebe zapadajících zubů a drážek,hirth,Hirth coupler,non-detachable coupling between parallel shafts by teeth and grooves meshing together,,,,,,,,,,spojení tvarovým stykem
,,XND,Kardanový kloub,pevný spoj mezi neparalelními rameny,kardanový kloub,Cardan joint,non-detachable coupling for transmitting power of misaligned shafts,,,,,,,,,,kardanový kloub
,,XNE,Táhlové ústrojí,"pevný spoj, který zachycuje a spojuje dva pohyblivé objekty",spřáhlo,Buffer-and-chain coupler,non-detachable coupling to catch and connect two moving objects,,,,,,,,,,táhlové ústrojí
,,XNF,Šroubový spoj,pevný spoj pro fixaci mezi dvěma pohyblivýmy objekty,šroubový spoj,Link-and pin coupler,non-detachable coupling to fix two moving objects.,,,,,,,,,,šroubový spoj
,XP?,,Snímatelná spojka,propojující objekt pro nekontinuelní přenášení mechanických sil,,Detachable coupling,interfacing object for discontinuous transfer of mechanical forces,,,,,,,,,,Snímatelná spojka
,,XPA,Třecí spojka,snímatelná spojka pomocí tření,"hydraulická spojka, odstředivá spojka",Friction clutch,detachable coupling for power transmission by means of frictional forces,,,,,,,,,,třecí spojka
,,XPB,Hydraulická spojka,snímatelná spojka pomocí hdrodynamického efektu,hydraulická spojka,Fluid coupling,detachable coupling for power transmission by means of hydrodynamic effect.,,,,,,,,,,Hydraulická spojka
,,XPC,Volnoběžné spojky,snímatelná spojka pomocí vzájemného uzamčení,"pružinová volnoběžka, jehlová volnoběžka, blokovací volnoběžka",Overrunning clutch,detachable coupling for power transmission by interlocking means,,,,,,,,,,volnoběžné spojky
,,XPD,Magnetický spoj,snímatelná spojka pomocí magnetické síly,"dvěřní magnet, magnetický zámek",Magnetic hoist,detachable coupling for load by means of magnetic force,,,,,,,,,,magnetický spoj
,XS?,,Objekt propojující úrovně,propojující objekt mezi dvěmi úrovněmi,,Level connecting component,interfacing object connecting levels,,,,,,,,,,Objekt propojující úrovně
,,XSA,Podesta,objekt propojující úrovně v podobě horizontální plochy spojené se schodištěm,schodištní podesta,Landing,level connecting object in the form of a horizontal plane connected to a flight of stairs,,,,,,,,,,podesta
,,XSB,Schodiště,objekt propojující úrovně v podobě několika schodů,"rovné schodiště, točité schodiště, schůdky",Flight of stairs,level connecting object in the form of sequential steps,,,,,,,,,,schodiště
,,XSC,Žebřík,objekt propojující úrovně pomocí série nášlapných příček,"fasádní žebřík, střešní žebřík",Ladder,level connecting object in the form of sequential rungs or bars,,,,,,,,,,žebřík
,,XSD,Rampa,objekt propojující úrovně v podobě nakloněné roviny,"rampa pro bezbariérový přístup, člunová rampa",Ramp,level connecting object in the form of an inclined plane,,,,,,,,,,rampa
,,XSE,Požární tyč,objekt propojující úrovně v podobě vertikální tyče,požární tyč,Fireman’s pole,level connecting object in the form of a vertical pole,,,,,,,,,,požární tyč
,XT?,,Objekt propojující prostory,propojující objekt mezi prostory,,Space linking object,interfacing object linking space,,,,,,,,,,Objekt propojující prostory
,,XTA,Otvor,objekt propojující prostory v podobě průchodu,"otvor, vhoz poštovní schránky, tunel, otvor pro schodiště",Hole,space linking object in the form of penetration,,,,,,,,,,otvor
,,XTB,Dutina,objekt propojující prostory v podobě dutiny,"jáma, vrtaná dutina, výklenek, kaverna",Box-out,space linking object in the form of cavity,,,,,,,,,,dutina
,XZ?,,Přípojný objekt pro několik typů toku,propojující objekt pro několik typů toku,,Multiple flow connector object,interfacing object with multiple kinds of flows,,,,,,,,,,Přípojný objekt pro několik typů toku
,,XZA,Hybridní konektor,"přípojný objekt pro několik typů toku pro elektrickou energii, elektrické signály, optické signály a/nebo kapalinu",hybridní konektor,Multi connector,"multiple flow connector object of electric energy, electrical signal, optical signals and/or fluid",,,,,,,,,,hybridní konektor
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
